datetimestamplocal,moduleserialnumber,assaynumber,sampletypename,testid,correctedcount,reagentmasterlotnumber,controllotnumber,SID
03/18/2025 7:18:18 AM,AI31167,117,Control,20236,154439,65615FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/18/2025 7:18:36 AM,AI31167,117,Control,20237,2516473,65615FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/19/2025 8:07:07 AM,AI31167,117,Control,20552,15764,65615FZ00,PCT,5e0001296455a17021d87a58fd350572
03/19/2025 8:07:25 AM,AI31167,117,Control,20553,157373,65615FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/19/2025 8:07:43 AM,AI31167,117,Control,20554,2545837,65615FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/21/2025 8:00:11 AM,AI31167,117,Control,20871,16425,65615FZ00,PCT,5e0001296455a17021d87a58fd350572
03/21/2025 8:00:29 AM,AI31167,117,Control,20872,14947,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/21/2025 8:01:05 AM,AI31167,117,Control,20873,151068,65615FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/21/2025 8:01:41 AM,AI31167,117,Control,20874,144973,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/21/2025 8:01:59 AM,AI31167,117,Control,20875,2491699,65615FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/21/2025 8:02:17 AM,AI31167,117,Control,20876,2361212,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/24/2025 7:57:01 AM,AI31167,117,Control,21201,16141,65615FZ00,PCT,5e0001296455a17021d87a58fd350572
03/24/2025 7:57:19 AM,AI31167,117,Control,21202,15026,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/24/2025 7:57:37 AM,AI31167,117,Control,21203,152548,65615FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/24/2025 7:57:55 AM,AI31167,117,Control,21204,146079,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/24/2025 7:58:31 AM,AI31167,117,Control,21205,2348777,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/25/2025 8:15:19 AM,AI31167,117,Control,21490,15239,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/25/2025 8:15:37 AM,AI31167,117,Control,21491,143310,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/25/2025 8:15:55 AM,AI31167,117,Control,21492,2446980,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/26/2025 8:22:26 AM,AI31167,117,Control,21820,14852,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/26/2025 8:22:44 AM,AI31167,117,Control,21821,140162,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/26/2025 8:23:02 AM,AI31167,117,Control,21822,2374446,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/27/2025 8:07:41 AM,AI31167,117,Control,22037,14851,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/27/2025 8:08:17 AM,AI31167,117,Control,22038,142789,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/27/2025 8:08:53 AM,AI31167,117,Control,22039,2422044,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/28/2025 8:03:04 AM,AI31167,117,Control,22329,14876,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/28/2025 8:03:40 AM,AI31167,117,Control,22330,148403,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/28/2025 8:03:58 AM,AI31167,117,Control,22331,2278301,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/31/2025 8:03:46 AM,AI31167,117,Control,22680,14913,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/31/2025 8:04:04 AM,AI31167,117,Control,22681,138713,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/31/2025 8:04:22 AM,AI31167,117,Control,22682,2395552,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/17/2024 12:13:19 PM,AI31168,117,Control,863,14315,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/17/2024 12:13:37 PM,AI31168,117,Control,864,140270,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/17/2024 12:13:55 PM,AI31168,117,Control,865,2385354,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/19/2024 8:25:16 AM,AI31168,117,Control,973,15165,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/19/2024 8:25:52 AM,AI31168,117,Control,974,138131,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/19/2024 8:26:10 AM,AI31168,117,Control,975,2365904,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/20/2024 7:48:38 AM,AI31168,117,Control,1206,15483,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/20/2024 7:48:56 AM,AI31168,117,Control,1207,141768,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/20/2024 7:49:14 AM,AI31168,117,Control,1208,2352907,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/23/2024 8:21:24 AM,AI31168,117,Control,1681,15300,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/23/2024 8:22:00 AM,AI31168,117,Control,1682,145103,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/23/2024 8:22:18 AM,AI31168,117,Control,1683,2405258,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/24/2024 8:00:09 AM,AI31168,117,Control,1895,15365,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/24/2024 8:00:27 AM,AI31168,117,Control,1896,144140,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/24/2024 8:00:45 AM,AI31168,117,Control,1897,2464374,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/25/2024 8:10:51 AM,AI31168,117,Control,2143,15357,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/25/2024 8:11:27 AM,AI31168,117,Control,2144,132945,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/25/2024 8:11:45 AM,AI31168,117,Control,2145,2381929,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/26/2024 8:12:25 AM,AI31168,117,Control,2375,15789,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/26/2024 8:12:43 AM,AI31168,117,Control,2376,146587,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/26/2024 8:13:19 AM,AI31168,117,Control,2377,2430399,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
12/27/2024 8:30:54 AM,AI31168,117,Control,2593,15771,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
12/27/2024 8:31:30 AM,AI31168,117,Control,2594,145613,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
12/27/2024 8:31:48 AM,AI31168,117,Control,2595,2373704,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/06/2025 8:37:34 AM,AI31168,117,Control,3074,15401,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
01/06/2025 8:38:10 AM,AI31168,117,Control,3075,145928,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/06/2025 8:38:46 AM,AI31168,117,Control,3076,2371087,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/07/2025 8:23:15 AM,AI31168,117,Control,3385,14556,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
01/07/2025 8:23:51 AM,AI31168,117,Control,3386,154329,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/07/2025 8:24:09 AM,AI31168,117,Control,3387,2507144,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/08/2025 7:07:10 AM,AI31168,117,Control,3728,15760,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
01/08/2025 7:07:46 AM,AI31168,117,Control,3729,142589,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/08/2025 7:08:04 AM,AI31168,117,Control,3730,2542163,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/09/2025 9:15:33 AM,AI31168,117,Control,4098,15183,63447FZ00,PCT,5e0001296455a17021d87a58fd350572
01/09/2025 9:15:51 AM,AI31168,117,Control,4099,13811,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/09/2025 9:16:27 AM,AI31168,117,Control,4100,147378,63447FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/09/2025 9:17:03 AM,AI31168,117,Control,4101,129921,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/09/2025 9:17:21 AM,AI31168,117,Control,4102,2434110,63447FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/09/2025 9:17:39 AM,AI31168,117,Control,4103,2244264,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/10/2025 8:13:08 AM,AI31168,117,Control,4429,13406,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/10/2025 8:13:26 AM,AI31168,117,Control,4430,131136,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/10/2025 8:13:44 AM,AI31168,117,Control,4431,2271022,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/14/2025 7:50:09 AM,AI31168,117,Control,4757,,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/14/2025 8:19:42 AM,AI31168,117,Control,4758,132895,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/14/2025 8:20:00 AM,AI31168,117,Control,4759,2197052,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/15/2025 6:50:03 AM,AI31168,117,Control,5055,14278,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/15/2025 6:50:21 AM,AI31168,117,Control,5056,130871,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/15/2025 6:50:39 AM,AI31168,117,Control,5057,2359899,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/16/2025 6:52:01 AM,AI31168,117,Control,5469,14296,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/16/2025 6:52:19 AM,AI31168,117,Control,5470,135155,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/16/2025 6:52:55 AM,AI31168,117,Control,5471,2265325,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/17/2025 8:12:42 AM,AI31168,117,Control,5773,14415,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/17/2025 8:13:00 AM,AI31168,117,Control,5774,131292,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/17/2025 8:13:18 AM,AI31168,117,Control,5775,2309851,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/20/2025 7:56:44 AM,AI31168,117,Control,6039,14862,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/20/2025 7:57:02 AM,AI31168,117,Control,6040,131251,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/20/2025 7:57:20 AM,AI31168,117,Control,6041,2272621,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/21/2025 8:29:21 AM,AI31168,117,Control,6387,14073,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/21/2025 8:29:57 AM,AI31168,117,Control,6388,136418,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/21/2025 8:30:15 AM,AI31168,117,Control,6389,2283027,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/22/2025 8:07:41 AM,AI31168,117,Control,6617,14149,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/22/2025 8:07:59 AM,AI31168,117,Control,6618,132479,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/22/2025 8:08:17 AM,AI31168,117,Control,6619,2293013,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/23/2025 6:07:56 AM,AI31168,117,Control,6968,15226,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/23/2025 6:08:14 AM,AI31168,117,Control,6969,134501,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/23/2025 6:08:32 AM,AI31168,117,Control,6970,2402548,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/24/2025 8:27:12 AM,AI31168,117,Control,7405,14042,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/24/2025 8:27:30 AM,AI31168,117,Control,7406,134214,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/24/2025 8:28:06 AM,AI31168,117,Control,7407,2326153,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/25/2025 10:15:32 AM,AI31168,117,Control,7648,13994,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/25/2025 10:16:08 AM,AI31168,117,Control,7649,132905,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/25/2025 10:16:44 AM,AI31168,117,Control,7650,2251882,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/27/2025 7:59:44 AM,AI31168,117,Control,7663,14928,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/27/2025 8:00:02 AM,AI31168,117,Control,7664,136210,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/27/2025 8:00:20 AM,AI31168,117,Control,7665,2336515,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/28/2025 6:58:18 AM,AI31168,117,Control,7887,14053,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/28/2025 6:58:54 AM,AI31168,117,Control,7888,134588,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/28/2025 6:59:12 AM,AI31168,117,Control,7889,2342309,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/29/2025 8:17:58 AM,AI31168,117,Control,8143,14014,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/29/2025 8:18:16 AM,AI31168,117,Control,8144,133934,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/29/2025 8:18:34 AM,AI31168,117,Control,8145,2253432,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/30/2025 6:18:11 AM,AI31168,117,Control,8434,14300,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/30/2025 6:18:29 AM,AI31168,117,Control,8435,135296,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/30/2025 6:18:47 AM,AI31168,117,Control,8436,2375924,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
01/31/2025 8:22:28 AM,AI31168,117,Control,8788,13675,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
01/31/2025 8:22:46 AM,AI31168,117,Control,8789,132364,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
01/31/2025 8:23:22 AM,AI31168,117,Control,8790,2230862,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/03/2025 8:22:11 AM,AI31168,117,Control,9049,14470,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/03/2025 8:22:29 AM,AI31168,117,Control,9050,135550,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/03/2025 8:22:47 AM,AI31168,117,Control,9051,2260813,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/04/2025 8:08:28 AM,AI31168,117,Control,9251,14854,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/04/2025 8:08:46 AM,AI31168,117,Control,9252,137471,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/04/2025 8:09:04 AM,AI31168,117,Control,9253,2352169,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/05/2025 8:17:14 AM,AI31168,117,Control,9584,14039,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/05/2025 8:17:32 AM,AI31168,117,Control,9585,127736,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/05/2025 8:17:50 AM,AI31168,117,Control,9586,2238992,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/06/2025 7:53:24 AM,AI31168,117,Control,9900,14541,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/06/2025 7:53:42 AM,AI31168,117,Control,9901,134249,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/06/2025 7:54:00 AM,AI31168,117,Control,9902,2288637,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/07/2025 7:56:03 AM,AI31168,117,Control,10142,14152,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/07/2025 7:56:21 AM,AI31168,117,Control,10143,135370,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/07/2025 7:56:57 AM,AI31168,117,Control,10144,2291376,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/10/2025 7:56:14 AM,AI31168,117,Control,10465,14709,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/10/2025 7:56:32 AM,AI31168,117,Control,10466,133061,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/10/2025 7:56:50 AM,AI31168,117,Control,10467,2375247,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/12/2025 8:15:57 AM,AI31168,117,Control,10737,14437,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/12/2025 8:16:33 AM,AI31168,117,Control,10738,137386,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/12/2025 8:17:09 AM,AI31168,117,Control,10739,2368511,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/13/2025 6:20:10 AM,AI31168,117,Control,11083,14466,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/13/2025 6:20:28 AM,AI31168,117,Control,11084,131726,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/13/2025 6:20:46 AM,AI31168,117,Control,11085,2409793,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/14/2025 10:04:00 AM,AI31168,117,Control,11430,14413,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/14/2025 10:04:36 AM,AI31168,117,Control,11431,135219,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/14/2025 10:04:54 AM,AI31168,117,Control,11432,2355873,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/17/2025 8:14:04 AM,AI31168,117,Control,11803,13714,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/17/2025 8:14:22 AM,AI31168,117,Control,11804,132144,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/17/2025 8:14:40 AM,AI31168,117,Control,11805,2243501,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/18/2025 7:45:48 AM,AI31168,117,Control,12031,14466,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/18/2025 7:46:24 AM,AI31168,117,Control,12032,134892,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/18/2025 7:46:42 AM,AI31168,117,Control,12033,2274429,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/19/2025 7:46:23 AM,AI31168,117,Control,12379,14335,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/19/2025 7:46:41 AM,AI31168,117,Control,12380,127305,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/19/2025 7:46:59 AM,AI31168,117,Control,12381,2251169,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/21/2025 7:58:09 AM,AI31168,117,Control,13109,13617,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/21/2025 7:58:45 AM,AI31168,117,Control,13110,128463,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/21/2025 7:59:03 AM,AI31168,117,Control,13111,2234462,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/25/2025 8:28:46 AM,AI31168,117,Control,13398,14788,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/25/2025 8:29:04 AM,AI31168,117,Control,13399,134767,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/25/2025 8:29:22 AM,AI31168,117,Control,13400,2349797,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/26/2025 6:13:51 AM,AI31168,117,Control,13690,,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/26/2025 6:14:06 AM,AI31168,117,Control,13691,,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/26/2025 6:42:30 AM,AI31168,117,Control,13689,12522,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/26/2025 6:58:42 AM,AI31168,117,Control,13730,136815,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/26/2025 6:59:00 AM,AI31168,117,Control,13731,2213687,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/27/2025 8:25:36 AM,AI31168,117,Control,14066,13933,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/27/2025 8:26:12 AM,AI31168,117,Control,14067,133918,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/27/2025 8:26:30 AM,AI31168,117,Control,14068,2217395,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
02/28/2025 8:08:38 AM,AI31168,117,Control,14276,14965,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
02/28/2025 8:08:56 AM,AI31168,117,Control,14277,128918,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
02/28/2025 8:09:32 AM,AI31168,117,Control,14278,2242798,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/03/2025 11:10:46 AM,AI31168,117,Control,14568,14921,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/03/2025 11:11:04 AM,AI31168,117,Control,14569,134635,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/03/2025 11:11:22 AM,AI31168,117,Control,14570,2242385,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/04/2025 8:12:32 AM,AI31168,117,Control,14716,14325,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/04/2025 8:12:50 AM,AI31168,117,Control,14717,139975,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/04/2025 8:13:08 AM,AI31168,117,Control,14718,2325446,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/05/2025 8:09:49 AM,AI31168,117,Control,15002,14234,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/05/2025 8:10:07 AM,AI31168,117,Control,15003,133379,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/05/2025 8:10:25 AM,AI31168,117,Control,15004,2244473,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/06/2025 8:22:29 AM,AI31168,117,Control,15332,14375,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/06/2025 8:22:47 AM,AI31168,117,Control,15333,126293,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/06/2025 8:23:23 AM,AI31168,117,Control,15334,2307272,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/06/2025 8:55:29 AM,AI31168,117,Control,15357,15538,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/06/2025 8:55:47 AM,AI31168,117,Control,15358,147048,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/06/2025 8:56:05 AM,AI31168,117,Control,15359,2400379,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/07/2025 6:16:10 AM,AI31168,117,Control,15652,,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/07/2025 6:17:05 AM,AI31168,117,Control,15654,,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/07/2025 6:17:40 AM,AI31168,117,Control,15656,,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/07/2025 6:45:10 AM,AI31168,117,Control,15651,14542,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/07/2025 6:45:46 AM,AI31168,117,Control,15653,134951,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/07/2025 6:46:40 AM,AI31168,117,Control,15655,2258196,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/07/2025 7:01:22 AM,AI31168,117,Control,15696,2430954,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/07/2025 7:01:58 AM,AI31168,117,Control,15697,15120,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/07/2025 7:02:16 AM,AI31168,117,Control,15698,141563,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/10/2025 8:06:35 AM,AI31168,117,Control,16036,14937,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/10/2025 8:06:53 AM,AI31168,117,Control,16037,16365,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/10/2025 8:07:11 AM,AI31168,117,Control,16038,130849,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/10/2025 8:07:47 AM,AI31168,117,Control,16039,148987,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/10/2025 8:08:23 AM,AI31168,117,Control,16040,2267550,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/10/2025 8:08:41 AM,AI31168,117,Control,16041,2414604,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/11/2025 8:02:27 AM,AI31168,117,Control,16227,14750,63577FZ00,PCT,5e0001296455a17021d87a58fd350572
03/11/2025 8:02:45 AM,AI31168,117,Control,16228,15985,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/11/2025 8:03:03 AM,AI31168,117,Control,16229,129954,63577FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/11/2025 8:03:21 AM,AI31168,117,Control,16230,141037,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/11/2025 8:03:57 AM,AI31168,117,Control,16231,2370490,63577FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/11/2025 8:04:15 AM,AI31168,117,Control,16232,2457105,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/12/2025 8:09:04 AM,AI31168,117,Control,16475,15763,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/12/2025 8:09:40 AM,AI31168,117,Control,16476,140091,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/12/2025 8:09:58 AM,AI31168,117,Control,16477,2388593,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/13/2025 8:14:01 AM,AI31168,117,Control,16729,16132,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/13/2025 8:14:19 AM,AI31168,117,Control,16730,149049,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/13/2025 8:14:37 AM,AI31168,117,Control,16731,2488128,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/14/2025 7:35:24 AM,AI31168,117,Control,17041,,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/14/2025 7:35:39 AM,AI31168,117,Control,17042,,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/14/2025 7:36:19 AM,AI31168,117,Control,17043,,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/14/2025 8:20:34 AM,AI31168,117,Control,17081,14366,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
03/14/2025 8:21:10 AM,AI31168,117,Control,17082,144793,66240FZ00,PCT,df311a103ea1156f19b193bafde36a5f
03/14/2025 8:21:46 AM,AI31168,117,Control,17083,2327253,66240FZ00,PCT,d7a87a3fedf4247245f15a108c937a1b
03/17/2025 8:00:26 AM,AI31168,117,Control,17371,15807,66240FZ00,PCT,5e0001296455a17021d87a58fd350572
